Fecha,Canal,Titulo,Nombre Capitulo,Descripcion,Info adicional,Horario
2025-02-26,9Go!,The Addams Family,The Winning of Morticia Addams,"Taken in by a psychologist's pronouncement that the only happily married couples are those who fight, members of the Addams household devise schemes to start a battle between Gomez and Morticia.",Comedy | USA | 1964 | G,4:30PM - 5:00PM
2025-02-26,9Go!,Bewitched,Driving is the Only Way to Fly,Samantha learns how to drive by helping out a very nervous driving instructor.,Sitcom | USA | 1964 | G,5:00PM - 5:30PM
2025-02-26,9Go!,I Dream of Jeannie,"My Master, The Spy",Tony is suspected of being a spy when he is at a NASA meeting and seen in Paris having lunch with Jeannie at the same time.,Sitcom | USA | 1966 | G,5:30PM - 6:00PM
2025-02-26,9Go!,The Golden Girls,Love Me Tender,"The flames of passion burn when Dorothy goes out on a blind date. Little does Sophia know that Eddie, the man she found for Dorothy via a dating service, is a balding Casanova.",Sitcom | USA | 1988 | PG,6:00PM - 6:30PM
2025-02-26,9Go!,The Nanny,The Dummy Twins (2),Ms Babcock finds Niles' proposal pathetic and laughable. Fran tries to contour the situation and teaches Niles a better way for him to start things with Ms Babcock.,Sitcom | USA | 1998 | PG,6:30PM - 7:00PM
2025-02-26,9Go!,The Nanny,Yetta's Letters (3),"While still shocked about finding out about Niles and CC's secret affair, Fran and Maxwell worry about something else. Max's biggest chance to beat Andrew Lloyd Webber at the Tonys is going to be wasted.",Sitcom | USA | 1998 | PG,7:00PM - 7:30PM
2025-02-26,9Go!,Rocky Balboa,,"Thirty years after the ring of the first bell, Rocky Balboa comes out of retirement and dons his gloves for his final fight against the reigning heavyweight champ, Mason 'The Line' Dixon.",Drama | USA | 2006 | M,7:30PM - 9:30PM
2025-02-26,9Go!,Nowhere To Run,,"Tyson Pedro makes his long-awaited debut in Boxing as he takes on powerhouse Taimoor Khan on a card featuring Alex Leapai Jnr. Expect fireworks when these two fighters go head to head at The Evans Theatre, Penrith.",Sport | Australia | 2025 | NC,9:30PM - 11:00PM
2025-02-26,9Go!,Seinfeld,The Doorman,"The doorman in Mr Pitt's building causes trouble for Jerry, who was only trying to be nice. Meanwhile, Kramer robs George on the street for some German tourists.",Sitcom | USA | 1994 | PG,11:00PM - 11:30PM
2025-02-26,9Go!,Seinfeld,The Jimmy,"The guys play a game of basketball with ""the Jimmy"", a man who talks about himself in the third person. Jimmy sells odd shaped training shoes and George is an interested investor.",Sitcom | USA | 1994 | PG,11:30PM - 12:00AM
2025-02-26,9Life,House Hunters,Capital Vs. Comfort in Chicago,"Lifelong renters look for their first home in the heart of Chicago that includes a rental property. While she's focused on the investment, he wants to make sure it still feels like home.",Lifestyle | USA | 2021 | G,12:00AM - 12:30AM
2025-02-26,9Life,House Hunters,On the Rebound in Tusla,"After being outbid on a house they loved, a young newlywed couple is on the rebound and searching again in Tulsa.",Lifestyle | USA | 2021 | G,12:30AM - 1:00AM
2025-02-26,9Life,Help! We Bought a Village,,"In France, one couple battle with the rain to fix their leaky roof, while another pair find animal skeletons in their ceiling. And in Italy, could a two-year wait for windows be over?",Documentary | UK | 2023 | G,1:00AM - 2:00AM
2025-02-26,9Life,Holiday Homes in the Sun,"Margate, Kent","Property expert Amanda Lamb, presenter and JLS star JB Gill, and DJ and presenter Sam Pinkham travel the length and breadth of Europe and the UK to find the very best holiday rentals.",Lifestyle | UK | 2024 | G,2:00AM - 3:00AM
2025-02-26,9Life,Chateau DIY,,"Tim and Sasha overhaul a bedroom, using creative techniques to upcycle furniture. Christina and Sassan's poolside kitchenette pushes them to the limit. Tim and Krys race to finish three bedrooms before their guests arrive.",Documentary | UK | 2024 | G,3:00AM - 4:00AM
2025-02-26,9Life,Derelict Rescue,Sunday School Resurrection,"Carly and Tim take on a rundown Sunday School. Although they battle years of rot, they're determined to transform it into a fully functioning home.",Documentary | UK | 2024 | G,4:00AM - 5:00AM
2025-02-26,9Life,Reno My Rental,First Apartment Blues,"On a tight budget and old furnishings, Carmeon will help get a musician's first apartment to sing a new song.",Lifestyle | USA | 2021 | G,5:00AM - 5:30AM
2025-02-26,9Life,Frozen in Time,The 1955 House,Lewis and his daughter Jessie have been restoring their 1955 home for months. Maureen and Dan must figure out a way to save some of the beautiful qualities and also make it open and inviting.,Lifestyle | USA | 2020 | G,5:30AM - 6:00AM
2025-02-26,9Life,House Hunters,Capital Vs. Comfort in Chicago,"Lifelong renters look for their first home in the heart of Chicago that includes a rental property. While she's focused on the investment, he wants to make sure it still feels like home.",Lifestyle | USA | 2021 | G,6:00AM - 6:30AM
2025-02-26,9Life,House Hunters,On the Rebound in Tusla,"After being outbid on a house they loved, a young newlywed couple is on the rebound and searching again in Tulsa.",Lifestyle | USA | 2021 | G,6:30AM - 7:00AM
2025-02-26,9Life,Maine Cabin Masters,A Cabin in Training,"Chase and the team transform a quaint cabin and its accompanying railroad caboose; they enlarge the main cabin with more sleeping space, indoor plumbing and an updated kitchen.",Reality/Real-Life | USA | 2020 | PG,7:00AM - 8:00AM
2025-02-26,9Life,The Garden Gurus,,"We are back at the MIFGS sharing our secrets to success, Nige and Trev show us some awesome backyard boys toys, and we are in the beautiful Kings Park and Botanic Garden visiting Nine news Perth anchor Michael Thomson.",Lifestyle | Australia | 2018 | G,8:00AM - 8:30AM
2025-02-26,9Life,The Block,Master Ensuite,"One couple wins $5000 in the Kids Undercover challenge. All teams return to the Block, where two couples are behind the other Blockheads because Keith didn't approve their waterproofing.",Lifestyle | Australia | 2018 | PG,8:30AM - 9:30AM
2025-02-26,9Life,House Hunters International,"Vannin' To Sayulita, Mexico","A Spokane family packs their retro van in pursuit of a lifestyle that will give them more time together in Sayulita, Mexico.",Lifestyle | USA | 2022 | G,9:30AM - 10:00AM
2025-02-26,9Life,House Hunters,Capital Vs. Comfort in Chicago,"Lifelong renters look for their first home in the heart of Chicago that includes a rental property. While she's focused on the investment, he wants to make sure it still feels like home.",Lifestyle | USA | 2021 | G,10:00AM - 10:30AM
2025-02-26,9Life,Your Next Cruise,,"The ultimate travel series dedicated to uncovering the latest and greatest deals in the cruise industry. In this episode; NCL - Greek Islands, Ponant (Paul Gauguin) - Tahiti, Princess - Alaska, Disney - Ship is destination.",Travel | Australia | 2025 | G,10:30AM - 11:00AM
2025-02-26,9Life,Reno My Rental,First Apartment Blues,"On a tight budget and old furnishings, Carmeon will help get a musician's first apartment to sing a new song.",Lifestyle | USA | 2021 | G,11:00AM - 11:30AM
2025-02-26,9Life,Derelict Rescue,Sunday School Resurrection,"Carly and Tim take on a rundown Sunday School. Although they battle years of rot, they're determined to transform it into a fully functioning home.",Documentary | UK | 2024 | G,11:30AM - 12:30PM
2025-02-26,9Life,Holiday Homes in the Sun,"Margate, Kent","Property expert Amanda Lamb, presenter and JLS star JB Gill, and DJ and presenter Sam Pinkham are in Lanzarote in the Canary Islands, competing to find their favourite holiday rental.",Lifestyle | UK | 2024 | G,12:30PM - 1:30PM
2025-02-26,9Life,Help! We Bought a Village,,"In France, one couple battle with the rain to fix their leaky roof, while another pair find animal skeletons in their ceiling. And in Italy, could a two-year wait for windows be over?",Documentary | UK | 2023 | G,1:30PM - 2:30PM
2025-02-26,9Life,The Block,Master Ensuite Reveal,"It's the day before the reveal, and three teams have issues with their shower screens. One couple are very upset with the judges feedback and want to leave the Block permanently.",Lifestyle | Australia | 2018 | PG,2:30PM - 4:00PM
2025-02-26,9Life,Reno My Rental,Makeup Mom Makeover,Carmeon transforms a single mum's sunroom and bedroom into spaces inspired by the French Quarter and Old Hollywood.,Lifestyle | USA | 2021 | G,4:00PM - 4:30PM
2025-02-26,9Life,Frozen in Time,The 1961 House,"Greg and Liz inherited their 1961 Laguna Beach home from Greg's father. The uniquely angular home is like a 1960s time capsule with period furniture, light fixtures and even carpeting in every room.",Lifestyle | USA | 2020 | G,4:30PM - 5:00PM
2025-02-26,9Life,Chateau DIY,,"Tim and Sasha overhaul a bedroom, using creative techniques to upcycle furniture. Christina and Sassan's poolside kitchenette pushes them to the limit. Tim and Krys race to finish three bedrooms before their guests arrive.",Documentary | UK | 2024 | G,5:00PM - 6:00PM
2025-02-26,9Life,House Hunters International,Clothes and Creepy Crawlies in Cairns,"A flight attendant and a deep-sea scuba guy fall in love and move to Cairns, Australia; but as the bugs get bigger and the closet sizes shrink, their differences become stark.",Lifestyle | USA | 2022 | G,6:00PM - 6:30PM
2025-02-26,9Life,House Hunters,No Wasted Space in Charleston,"A family look to leave their rental and purchase a home in Charleston, South Carolina. He's a minimalist and wants a smaller home with no wasted space, but she's dreaming of maxing out and getting the biggest place possible.",Lifestyle | USA | 2021 | G,6:30PM - 7:00PM
2025-02-26,9Life,House Hunters,Indecisive in the Bay Area,A couple is eager to trade their rental for a spacious family home in San Francisco. They're looking for a place to grow their foster family.,Lifestyle | USA | 2021 | G,7:00PM - 7:30PM
2025-02-26,9Life,Home Town,Colorful Custom Cottage,"A local restaurant owner and grandmother is looking to buy a house and settle down. She has an all-in budget of $85,000 and a wish list that includes a spacious kitchen and a place to garden.",Reality/Real-Life | USA | 2018 | G,7:30PM - 8:30PM
2025-02-26,9Life,Good Bones,Budget-Busting Basic Bombshell,Mina and Karen help with a major renovation for a family that has become too big for their home. They pull out all the stops to make it more spacious.,Drama | USA | 2022 | PG,8:30PM - 9:30PM
2025-02-26,9Life,No Demo Reno,Fresh Start,"A couple began renovations on their home when he suddenly passed away. Jenn is taking over to help her finish, bringing a traditional yet modern design that will keep his spirit alive while giving her a fresh start.",Reality/Real-Life | USA | 2023 | G,9:30PM - 10:30PM
2025-02-26,9Life,Unsellable Houses,Small House Save,"Recently divorced, Marty asks Leslie and Lyndsay to assist in selling his small home. Leslie and Lyndsay try to give functionality to every space, mixing boho style with a bit of Southwest flair.",Reality/Real-Life | USA | 2020 | G,10:30PM - 11:30PM
2025-02-26,9Life,House Hunters International,Clothes and Creepy Crawlies in Cairns,"A flight attendant and a deep-sea scuba guy fall in love and move to Cairns, Australia; but as the bugs get bigger and the closet sizes shrink, their differences become stark.",Lifestyle | USA | 2022 | G,11:30PM - 12:00AM
2025-02-26,9Rush,Street Outlaws Vs The World,Are You Trying to Tempt Me?,"After a tough day in Sydney, Team USA face off against some faster cars. But with some knowledge of their competition, the Outlaws band together.",Reality/Real-Life | USA | 2023 | M,12:30AM - 2:30AM
2025-02-26,9Rush,Street Outlaws Vs The World: After Hours,The Land of Plenty,"Team USA heads to Sydney and gets their eyes on their next round of competition. Looking to blow off some steam, the racers find a little fun before the next challenge.",Reality/Real-Life | USA | 2023 | M,2:30AM - 3:30AM
2025-02-26,9Rush,How It's Made,"Motorcycle Goggles, Handbuilt Jukeboxes, Vacuum Excavators & Shaving Sets","Discover how motorcycle goggles and pewter shaving sets are produced. Also, explore the construction behind jukeboxes and vacuum excavators.",Documentary | Canada | 2024 | PG,3:30AM - 4:00AM
2025-02-26,9Rush,How It's Made,"Peaked Caps, Custom Water Heaters, Electric Boats, and Fencing Foils","Discover how peaked caps and fencing foils are produced. Also, explore the construction behind custom water heaters and electric boats.",Documentary | Canada | 2024 | PG,4:00AM - 4:30AM
2025-02-26,9Rush,Drive TV,"Right Tyre, for the Right Road Trip","This feature drive is a way of taking someone into the middle of nowhere, while only being a bit over an hour from somewhere.",Lifestyle | Australia | 2022 | G,4:30AM - 5:00AM
2025-02-26,9Rush,Tanked,Triple Tank Throwdown!,"Columbus, Ohio, businessman Brad Jennings is building a new office and wants to top it off with three aquariums. But that's not all, he wants one of them to be 3m tall with a working fireplace.",Documentary | USA | 2018 | PG,5:00AM - 6:00AM
2025-02-26,9Rush,Salvage Hunters,Invitation to Buy,"In Sussex, Drew has some incredible luck when he is offered first pick of a shop packed full of French items. Then in Kent, he's invited behind the scenes of a historic railway.",Documentary | UK | 2018 | PG,6:00AM - 7:00AM
2025-02-26,9Rush,How It's Made,"Motion Sensors, Belt Loaders, Pheasant Breeding, Diving Helmets","Explores the production processes behind the manufacture of motion sensors, belt loaders and diving helmets.",Documentary | Canada | 2015 | PG,7:00AM - 7:30AM
2025-02-26,9Rush,How It's Made,"Rawhide Lampshades, Chocolate Chip Cookies, MRI Scanners","A look into the factories where rawhide lampshades, chocolate chip cookies and MRI scanners are made.",Documentary | Canada | 2015 | PG,7:30AM - 8:00AM
2025-02-26,9Rush,Wheeler Dealers,Peugeot 405,"Mike's found a rare, 33-year-old Peugeot 405 while in Portugal. But finding parts for a three decade old car isn't going to be easy. Have Mike and Elvis done the right thing by deciding to do up this in Portugal?",Lifestyle | UK | 2022 | PG,8:00AM - 9:00AM
2025-02-26,9Rush,Tanked,Fernando Vargas's Knockout Tank,"Former boxer Fernando Vargas wants a boxing glove-shape tank for his gym in Las Vegas, but this challenge goes well beyond the ring.",Documentary | USA | 2018 | PG,9:00AM - 10:00AM
2025-02-26,9Rush,Off the Hook,Like a Sturgeon (Hooked for the Very First Time),"Pro wrestler ""Showtime"" Eric Young is on a journey into the world of extreme and unusual fishing.",Documentary | USA | 2013 | PG,10:00AM - 10:30AM
